,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,state,sqft_free,$/ft2_living,$/ft,profit
138,104510340,2014-09-25,276200.0,3,2.5,1480,7210,1.0,0,0,3,7,1180,300,1986,0,98023,47.3124,-122.351,1690,7396,Federal Way,WA,5730,186.6216216216216,38.30790568654646,0
139,104510440,2014-06-04,219950.0,3,2.25,1500,7615,1.0,0,0,3,7,1150,350,1984,0,98023,47.3146,-122.351,1540,8649,Federal Way,WA,6115,146.63333333333333,28.883782009192384,0
140,104530110,2014-10-08,268000.0,3,2.5,1850,6676,2.0,0,0,3,7,1850,0,1986,0,98023,47.3103,-122.36,1700,6663,Federal Way,WA,4826,144.86486486486487,40.14379868184542,0
141,104530240,2014-08-27,225000.0,3,2.0,1320,5665,1.0,0,0,3,7,1320,0,1986,0,98023,47.3096,-122.357,1336,7080,Federal Way,WA,4345,170.45454545454547,39.71756398940865,0
142,104530490,2014-05-16,248000.0,4,3.5,1850,6519,2.0,0,0,3,7,1130,720,1986,0,98023,47.3087,-122.354,1280,6664,Federal Way,WA,4669,134.05405405405406,38.04264457738917,0
143,104540820,2014-08-12,221000.0,3,2.25,1430,5999,2.0,0,0,3,7,1430,0,1987,0,98023,47.3116,-122.358,1600,5999,Federal Way,WA,4569,154.54545454545453,36.83947324554092,0
144,104540840,2014-12-03,240000.0,3,2.25,1460,5818,1.0,0,0,3,7,1140,320,1986,0,98023,47.3113,-122.358,1490,6031,Federal Way,WA,4358,164.3835616438356,41.25128910278446,0
145,104550520,2015-03-30,270000.0,4,2.5,1750,6397,2.0,0,0,3,7,1750,0,1988,0,98023,47.3082,-122.358,1940,6502,Federal Way,WA,4647,154.28571428571428,42.20728466468657,0
146,104550540,2015-01-20,259950.0,4,2.0,1610,6650,1.0,0,0,3,7,1610,0,1989,0,98023,47.3085,-122.358,1960,6650,Federal Way,WA,5040,161.45962732919256,39.090225563909776,0
147,104550580,2014-05-20,260000.0,4,2.5,1990,6671,2.0,0,0,3,7,1990,0,1989,0,98023,47.3078,-122.358,1862,6566,Federal Way,WA,4681,130.6532663316583,38.974666466796585,0
148,104550660,2014-07-28,275000.0,3,2.5,1870,6821,2.0,0,0,3,7,1870,0,1989,0,98023,47.3065,-122.358,1970,6821,Federal Way,WA,4951,147.05882352941177,40.31666911010116,0
149,104550690,2014-07-25,282000.0,4,2.75,2390,7330,2.0,0,0,3,7,2390,0,1989,0,98023,47.3061,-122.359,1980,6735,Federal Way,WA,4940,117.99163179916317,38.47203274215553,0
150,104550740,2014-12-01,299000.0,3,2.5,2450,7062,2.0,0,0,3,8,2450,0,1993,0,98023,47.3061,-122.36,1960,7200,Federal Way,WA,4612,122.04081632653062,42.33928065703767,0
151,104550750,2014-07-28,241000.0,3,2.0,1520,7131,1.0,0,0,3,8,1520,0,1993,0,98023,47.3061,-122.361,1890,7379,Federal Way,WA,5611,158.55263157894737,33.79610152853737,0
152,104560010,2014-06-10,278500.0,4,2.5,1940,6206,2.0,0,0,3,7,1940,0,1990,0,98023,47.3063,-122.359,2060,7092,Federal Way,WA,4266,143.55670103092783,44.87592652271995,0
153,104560120,2014-07-18,304400.0,4,2.75,2140,8100,2.0,0,0,4,7,2140,0,1990,0,98023,47.3075,-122.359,1960,7002,Federal Way,WA,5960,142.2429906542056,37.58024691358025,0
154,104560280,2014-05-22,273000.0,4,3.0,1990,6180,2.0,0,0,3,7,1990,0,1990,0,98023,47.3083,-122.36,1910,6180,Federal Way,WA,4190,137.1859296482412,44.1747572815534,0
155,104560540,2014-09-17,310000.0,4,2.75,2370,7320,2.0,0,0,3,7,2370,0,1989,0,98023,47.3071,-122.36,1960,7320,Federal Way,WA,4950,130.8016877637131,42.349726775956285,0
156,106000015,2014-06-19,435000.0,3,1.75,1310,8065,1.0,0,0,4,6,1310,0,1948,0,98117,47.701,-122.368,1420,8100,Seattle,WA,6755,332.0610687022901,53.93676379417235,0
157,106000044,2014-08-26,399950.0,3,1.0,1470,7930,1.0,0,0,3,7,1070,400,1950,0,98177,47.7013,-122.368,1440,8100,Seattle,WA,6460,272.0748299319728,50.435056746532155,0
158,106000320,2014-10-31,401000.0,2,1.0,840,8100,1.0,0,0,4,7,840,0,1948,0,98177,47.7019,-122.366,1100,8220,Seattle,WA,7260,477.3809523809524,49.50617283950617,0
159,106000395,2014-06-24,405000.0,3,1.0,1410,8053,1.0,0,0,4,7,1410,0,1951,0,98177,47.704,-122.367,1170,8042,Seattle,WA,6643,287.2340425531915,50.29181671426797,0
160,108000127,2014-12-09,456500.0,4,3.5,2000,2309,3.0,0,0,3,8,2000,0,2008,0,98177,47.7027,-122.361,1440,1548,Seattle,WA,309,228.25,197.70463404071026,0
161,109000040,2015-03-16,305000.0,3,1.75,1460,7862,1.0,0,0,3,7,1460,0,1965,0,98155,47.7755,-122.299,2200,9293,Seattle,WA,6402,208.9041095890411,38.79419994912236,0
162,109200140,2015-05-06,299000.0,4,2.5,2300,8100,1.0,0,0,4,8,1360,940,1979,0,98023,47.2979,-122.371,1910,7630,Federal Way,WA,5800,130.0,36.91358024691358,0
163,109200390,2014-10-20,250000.0,3,1.75,1480,3900,1.0,0,0,4,7,1480,0,1980,0,98023,47.2977,-122.367,1830,6956,Federal Way,WA,2420,168.9189189189189,64.1025641025641,0
164,109200730,2014-05-06,218000.0,3,1.75,1850,7684,1.0,0,0,3,8,1320,530,1979,0,98023,47.2975,-122.37,1940,7630,Federal Way,WA,5834,117.83783783783784,28.370640291514835,0
165,109210280,2014-11-11,220000.0,4,2.25,1950,7280,2.0,0,0,4,8,1950,0,1979,0,98023,47.2957,-122.37,1910,7280,Federal Way,WA,5330,112.82051282051282,30.21978021978022,0
166,109210460,2014-10-29,270000.0,3,2.0,2330,8000,1.0,0,0,3,7,1390,940,1986,0,98023,47.2958,-122.368,1570,7227,Federal Way,WA,5670,115.87982832618026,33.75,0
167,110000040,2015-03-17,278000.0,5,1.5,1820,8712,1.0,0,0,5,7,1090,730,1960,0,98032,47.3712,-122.289,1820,8712,Kent,WA,6892,152.74725274725276,31.910009182736456,0
168,111000190,2015-02-09,146000.0,2,1.0,780,9750,1.0,0,0,3,6,780,0,1937,0,98168,47.4816,-122.322,1670,9750,Seattle,WA,8970,187.17948717948718,14.974358974358974,0
169,112900020,2014-07-01,300000.0,3,2.25,1660,5128,2.0,0,0,3,7,1660,0,2001,0,98019,47.7362,-121.967,1680,4652,Duvall,WA,3468,180.72289156626505,58.50234009360374,0
170,112900110,2014-09-03,345000.0,3,2.5,1620,5992,2.0,0,0,3,7,1620,0,2001,0,98019,47.736,-121.965,1620,4644,Duvall,WA,4372,212.96296296296296,57.576769025367156,0
171,114100131,2015-01-14,559950.0,5,3.5,2450,8193,2.0,0,0,3,9,2450,0,2005,0,98028,47.7721,-122.241,2310,8193,Kenmore,WA,5743,228.55102040816325,68.3449285975833,0
172,114100155,2014-06-27,355000.0,2,2.25,1330,10838,2.0,0,0,3,8,1330,0,1985,0,98028,47.7689,-122.241,1390,10310,Kenmore,WA,9508,266.9172932330827,32.75512087100941,0
173,114100234,2015-04-30,402500.0,3,2.25,2160,9540,2.0,0,0,3,8,2160,0,1979,0,98028,47.7668,-122.243,1720,12593,Kenmore,WA,7380,186.34259259259258,42.19077568134172,0
174,114100297,2014-09-22,400000.0,3,1.75,1560,8456,1.0,0,0,5,7,1560,0,1970,0,98028,47.7769,-122.25,2230,13109,Kenmore,WA,6896,256.4102564102564,47.30368968779565,0
175,114100304,2014-12-03,515000.0,4,2.5,2800,21370,2.0,0,0,3,8,2800,0,2003,0,98028,47.776,-122.246,1880,9336,Kenmore,WA,18570,183.92857142857142,24.099204492278897,0
176,114100314,2015-03-18,285000.0,3,1.5,1480,7117,1.0,0,0,3,7,1170,310,1960,0,98028,47.7766,-122.248,2230,14775,Kenmore,WA,5637,192.56756756756758,40.04496276521006,0
177,114100354,2014-12-12,249000.0,3,1.0,1090,10296,1.0,0,0,4,6,1090,0,1950,0,98028,47.7743,-122.26,1910,10296,Kenmore,WA,9206,228.44036697247705,24.184149184149184,0
178,114100745,2014-05-06,475000.0,6,3.0,3470,117612,1.5,0,0,3,7,3470,0,1924,0,98028,47.7663,-122.234,2120,17100,Kenmore,WA,114142,136.88760806916426,4.038703533653028,0
179,114100758,2014-10-22,420000.0,2,1.0,960,112384,1.0,0,0,3,7,960,0,1955,0,98028,47.7642,-122.234,1210,24875,Kenmore,WA,111424,437.5,3.7371867881548977,0
180,114100763,2014-07-28,230000.0,3,0.75,1040,15000,1.0,0,0,3,6,1040,0,1941,0,98028,47.7639,-122.234,1410,19000,Kenmore,WA,13960,221.15384615384616,15.333333333333334,0
181,114100791,2015-04-03,250000.0,3,1.5,1170,9848,1.0,0,0,3,7,1170,0,1963,0,98028,47.7612,-122.234,2220,5542,Kenmore,WA,8678,213.67521367521368,25.38586515028432,0
182,114101055,2014-12-23,383000.0,3,2.5,1720,10031,2.0,0,0,3,8,1720,0,1993,0,98028,47.7688,-122.238,2280,5845,Kenmore,WA,8311,222.67441860465115,38.18163692553085,0
183,114101161,2014-08-29,480000.0,3,1.5,2100,67269,1.0,0,0,4,7,1220,880,1949,0,98028,47.7592,-122.23,1610,15999,Kenmore,WA,65169,228.57142857142858,7.135530482094278,0
184,114101426,2014-06-17,375000.0,3,1.75,1160,22470,1.0,0,0,4,7,1160,0,1976,0,98028,47.7595,-122.23,1940,15999,Kenmore,WA,21310,323.2758620689655,16.688918558077436,0
185,114101500,2015-04-17,325000.0,4,1.75,1370,9993,1.0,0,0,3,6,1370,0,1918,0,98028,47.7572,-122.228,1650,11592,Kenmore,WA,8623,237.22627737226279,32.52276593615531,0
186,114101505,2015-04-23,630000.0,5,3.5,4060,8309,2.0,0,0,3,9,2960,1100,2001,0,98028,47.757,-122.228,1730,11711,Kenmore,WA,4249,155.17241379310346,75.82139848357203,0
187,114101516,2014-05-28,310000.0,3,1.0,1430,19901,1.5,0,0,4,7,1430,0,1927,0,98028,47.7558,-122.229,1780,12697,Kenmore,WA,18471,216.78321678321677,15.57710667805638,0
188,114101540,2014-08-21,415000.0,3,1.0,2020,19210,1.0,0,0,3,6,1760,260,1949,0,98028,47.7552,-122.229,1780,14469,Kenmore,WA,17190,205.44554455445544,21.603331598125976,0
189,114700150,2014-11-14,236000.0,3,1.75,1560,10919,1.0,0,0,3,7,1560,0,1975,0,98023,47.2917,-122.366,1730,10919,Federal Way,WA,9359,151.28205128205127,21.61370088835974,0
190,117000001,2014-05-27,540000.0,4,4.25,1960,3565,2.0,0,0,3,7,1960,0,1940,2003,98116,47.5849,-122.384,1920,5750,Seattle,WA,1605,275.51020408163265,151.4726507713885,0
191,117000003,2014-09-19,595000.0,4,2.25,1920,3225,1.5,0,0,5,7,1300,620,1923,0,98116,47.5848,-122.384,1960,3750,Seattle,WA,1305,309.8958333333333,184.49612403100775,0
192,117000100,2015-03-19,680000.0,3,1.75,1660,5750,1.0,0,0,4,7,1080,580,1909,0,98116,47.5843,-122.385,2060,5560,Seattle,WA,4090,409.6385542168675,118.26086956521739,0
193,121029034,2014-06-24,549000.0,2,1.0,2034,13392,1.0,1,4,5,7,1159,875,1947,0,98070,47.3312,-122.503,1156,15961,Vashon,WA,11358,269.91150442477874,40.994623655913976,0
194,121039038,2014-08-19,169000.0,3,1.5,1470,18459,2.0,0,0,4,6,1470,0,1916,0,98023,47.3302,-122.36,1750,16074,Federal Way,WA,16989,114.96598639455782,9.155425537678097,0
195,121039042,2015-03-13,425000.0,3,2.75,3610,107386,1.5,1,3,3,8,3130,480,1918,1962,98023,47.3351,-122.362,2630,42126,Federal Way,WA,103776,117.72853185595568,3.9576853593578307,0
196,121039083,2015-02-06,629000.0,3,1.75,1460,12367,2.0,1,4,4,8,1120,340,1970,0,98023,47.3311,-122.375,1970,18893,Federal Way,WA,10907,430.82191780821915,50.86116277189294,0
197,121039156,2015-01-09,249000.0,3,1.0,1030,24750,1.0,0,2,3,5,1030,0,1943,0,98023,47.3343,-122.362,2810,28800,Federal Way,WA,23720,241.74757281553397,10.06060606060606,0
198,121059007,2014-08-08,210000.0,4,1.0,1200,43560,1.0,0,0,3,5,1200,0,1968,0,98042,47.3375,-122.123,1400,54450,Kent,WA,42360,175.0,4.820936639118457,0
199,121059038,2015-03-24,397900.0,3,2.75,2500,35245,1.0,0,0,3,7,1580,920,2000,0,98042,47.3414,-122.117,2060,153766,Kent,WA,32745,159.16,11.289544616257626,0
200,121059147,2014-11-04,392000.0,4,2.5,2300,41167,2.0,0,0,3,7,2300,0,1988,0,98042,47.3412,-122.108,2300,21765,Kent,WA,38867,170.43478260869566,9.522190103723856,0
201,122029066,2015-05-08,490000.0,3,1.75,2020,215622,2.0,0,0,4,7,2020,0,1975,0,98070,47.4189,-122.499,1810,215622,Vashon,WA,213602,242.5742574257426,2.272495385443044,0
202,122069107,2014-12-04,427500.0,3,1.5,1900,43186,1.5,0,0,4,7,1300,600,1971,0,98038,47.4199,-121.99,2080,108028,Maple Valley,WA,41286,225.0,9.899041355995,0
203,123000110,2014-09-30,520000.0,2,1.0,910,5000,1.0,0,0,3,7,910,0,1924,0,98107,47.6733,-122.37,1050,5000,Seattle,WA,4090,571.4285714285714,104.0,0
204,123039128,2014-09-04,325000.0,4,1.0,1400,9384,1.5,0,0,4,6,1400,0,1948,0,98106,47.5166,-122.361,1600,8432,Seattle,WA,7984,232.14285714285714,34.633418584825236,0
205,123039147,2015-03-19,464950.0,3,2.0,2190,19800,1.0,0,0,3,7,2190,0,1994,0,98146,47.5106,-122.365,1640,9719,Seattle,WA,17610,212.30593607305937,23.482323232323232,0
206,123039176,2014-12-12,399888.0,4,1.0,2370,30200,1.5,0,0,4,7,1570,800,1948,0,98146,47.5108,-122.366,1640,9719,Seattle,WA,27830,168.72911392405064,13.241324503311258,0
207,123039207,2014-12-09,283000.0,4,2.0,2100,8160,1.0,0,0,3,7,1200,900,1959,0,98106,47.5145,-122.365,1140,8160,Seattle,WA,6060,134.76190476190476,34.681372549019606,0
208,123039279,2014-07-11,165000.0,2,1.0,640,7768,1.0,0,0,3,6,640,0,1942,0,98106,47.515,-122.359,840,7424,Seattle,WA,7128,257.8125,21.24098867147271,0
209,123039313,2015-04-10,425000.0,4,2.5,1920,9000,2.0,0,0,2,7,1920,0,1989,0,98126,47.5153,-122.37,1530,10474,Seattle,WA,7080,221.35416666666666,47.22222222222222,0
210,123039333,2014-06-09,240000.0,4,1.0,1910,16320,1.5,0,0,3,6,1910,0,1934,0,98106,47.5151,-122.366,1380,9000,Seattle,WA,14410,125.6544502617801,14.705882352941176,0
211,123039336,2014-12-08,244900.0,1,1.0,620,8261,1.0,0,0,3,5,620,0,1939,0,98106,47.5138,-122.364,1180,8244,Seattle,WA,7641,395.0,29.645321389662268,0
212,123039346,2015-04-30,335000.0,3,1.75,1260,17000,1.0,0,0,3,7,1260,0,1994,0,98146,47.5114,-122.361,1540,7213,Seattle,WA,15740,265.87301587301585,19.705882352941178,0
213,123039364,2014-05-21,300000.0,2,1.0,970,13700,1.0,0,0,3,6,970,0,1949,0,98106,47.515,-122.362,1570,10880,Seattle,WA,12730,309.2783505154639,21.8978102189781,0
214,123039376,2014-08-20,535000.0,4,2.75,2360,15100,1.0,0,0,3,8,2360,0,2014,0,98146,47.5117,-122.365,1440,13346,Seattle,WA,12740,226.6949152542373,35.43046357615894,0
215,123039420,2015-04-28,309000.0,3,1.0,1300,7200,1.0,0,0,4,7,1300,0,1952,0,98146,47.5063,-122.369,1740,7100,Seattle,WA,5900,237.69230769230768,42.916666666666664,0
216,123039424,2014-07-10,303000.0,2,2.0,970,9750,1.0,0,0,5,6,970,0,1940,0,98146,47.5073,-122.372,1850,9000,Seattle,WA,8780,312.37113402061857,31.076923076923077,0
217,123039570,2014-07-08,485000.0,4,2.25,1900,7200,1.0,0,0,3,8,1370,530,1977,0,98146,47.5033,-122.372,2030,8008,Seattle,WA,5300,255.26315789473685,67.36111111111111,0
218,123039604,2014-07-01,102500.0,2,1.0,820,4320,1.0,0,0,3,5,820,0,1937,0,98106,47.514,-122.359,780,7424,Seattle,WA,3500,125.0,23.72685185185185,0
219,123039626,2014-10-22,295000.0,3,2.25,1330,7200,1.0,0,0,3,7,900,430,1974,0,98146,47.5102,-122.364,1380,9570,Seattle,WA,5870,221.8045112781955,40.97222222222222,0
220,123039633,2014-09-09,359950.0,3,1.75,1570,6975,1.0,0,0,3,7,1040,530,1979,0,98126,47.5137,-122.37,1280,7813,Seattle,WA,5405,229.2675159235669,51.60573476702509,0
221,123039642,2015-05-01,540000.0,3,2.5,1970,14876,1.0,0,0,3,7,1320,650,1981,0,98146,47.5031,-122.372,2030,8008,Seattle,WA,12906,274.11167512690355,36.30008066684593,0
222,123059042,2015-04-23,530000.0,3,2.25,2190,220414,1.0,0,0,4,7,1330,860,1976,0,98059,47.5041,-122.102,2550,175982,Renton,WA,218224,242.00913242009133,2.40456595316087,0
223,123059046,2015-03-26,471000.0,4,2.25,3410,57063,2.0,0,0,4,8,2410,1000,1978,0,98059,47.505,-122.11,2870,145490,Renton,WA,53653,138.12316715542522,8.25403501393197,0
224,123059127,2014-05-02,625000.0,4,3.25,2730,54014,1.0,0,0,3,9,1560,1170,2007,0,98059,47.5133,-122.11,2730,111274,Renton,WA,51284,228.93772893772893,11.571074165956974,0
225,124000160,2014-07-01,563000.0,4,1.0,1410,3376,1.5,0,0,5,7,1410,0,1911,0,98107,47.6606,-122.365,1040,3600,Seattle,WA,1966,399.290780141844,166.7654028436019,0
226,124069032,2014-05-05,600000.0,3,1.75,1670,39639,1.0,0,0,4,8,1670,0,1976,1992,98075,47.5929,-121.989,2330,30492,Sammamish,WA,37969,359.2814371257485,15.136607886172708,0
227,125039021,2014-09-24,575000.0,2,1.0,1230,2726,1.5,0,0,3,7,880,350,1920,0,98117,47.6815,-122.359,1710,3750,Seattle,WA,1496,467.479674796748,210.93176815847394,0
228,125039025,2014-06-11,530000.0,3,1.75,1550,3680,1.0,0,0,3,7,1050,500,1927,0,98117,47.6817,-122.36,1560,4000,Seattle,WA,2130,341.93548387096774,144.02173913043478,0
229,125059138,2014-07-22,510000.0,6,4.5,3300,7561,2.0,0,0,3,8,3300,0,1980,0,98052,47.6795,-122.104,2470,7561,Redmond,WA,4261,154.54545454545453,67.45139531807962,0
230,125059178,2014-07-22,510000.0,6,4.5,3300,7480,2.0,0,0,3,8,3300,0,1980,0,98052,47.6796,-122.104,2470,7561,Redmond,WA,4180,154.54545454545453,68.18181818181819,0
231,125059179,2014-07-23,510000.0,6,4.5,3300,7200,2.0,0,0,3,8,3300,0,1980,0,98052,47.6798,-122.104,2470,7561,Redmond,WA,3900,154.54545454545453,70.83333333333333,0
232,126039213,2014-12-03,365500.0,2,1.0,1140,15624,1.0,0,0,4,6,1140,0,1909,0,98177,47.7673,-122.367,2110,15493,Seattle,WA,14484,320.6140350877193,23.393497183819765,0
233,126039252,2014-07-09,415000.0,4,1.5,1840,11367,1.5,0,0,4,7,1840,0,1950,0,98177,47.7656,-122.358,1690,9800,Seattle,WA,9527,225.54347826086956,36.509193278789475,0
234,126039256,2014-09-04,434900.0,3,2.0,1520,5040,2.0,0,0,3,7,1520,0,1977,2006,98177,47.777,-122.362,1860,8710,Seattle,WA,3520,286.11842105263156,86.28968253968254,0
235,126039305,2014-10-13,345000.0,1,1.0,540,10125,1.0,0,0,3,5,540,0,1961,0,98177,47.7739,-122.358,1840,10125,Seattle,WA,9585,638.8888888888889,34.074074074074076,0
236,126039323,2015-02-24,417500.0,5,1.75,2060,10911,1.0,0,0,4,7,1360,700,1954,0,98177,47.7767,-122.365,2060,9688,Seattle,WA,8851,202.66990291262135,38.2641371093392,0
237,126039394,2015-05-08,525000.0,4,2.75,2300,26650,1.0,0,0,4,8,2300,0,1950,0,98177,47.7771,-122.362,2000,9879,Seattle,WA,24350,228.2608695652174,19.69981238273921,0
238,126039413,2014-07-10,469000.0,5,2.5,2690,11745,1.0,0,0,3,8,1790,900,1960,0,98177,47.7708,-122.362,2670,7905,Seattle,WA,9055,174.34944237918216,39.93188590889741,0
239,126039467,2015-01-14,700000.0,4,2.5,3040,7200,2.0,0,0,3,9,3040,0,2008,0,98177,47.7747,-122.366,2360,8245,Seattle,WA,4160,230.26315789473685,97.22222222222223,0
240,126039599,2015-03-26,475000.0,4,2.25,1800,7200,1.0,0,0,3,7,1230,570,1979,0,98177,47.7717,-122.376,2260,7498,Seattle,WA,5400,263.8888888888889,65.97222222222223,0
241,126049100,2014-11-04,398000.0,3,1.75,1830,27468,1.0,0,0,3,7,1830,0,1954,0,98028,47.7754,-122.233,1860,10180,Kenmore,WA,25638,217.4863387978142,14.489587884083297,0
242,126049167,2014-06-19,380000.0,4,2.25,2150,20181,1.0,0,0,3,7,1090,1060,1963,0,98028,47.7627,-122.245,2150,10480,Kenmore,WA,18031,176.74418604651163,18.829592190674397,0
243,126049169,2014-08-28,450000.0,3,1.75,1540,61419,1.0,0,0,3,7,1540,0,1967,0,98028,47.7663,-122.228,3790,8529,Kenmore,WA,59879,292.2077922077922,7.326723001025742,0
244,126049217,2014-06-04,400000.0,3,1.75,1530,10731,1.0,0,0,3,7,1530,0,1986,0,98028,47.7655,-122.244,2100,12593,Kenmore,WA,9201,261.437908496732,37.27518404622123,0
245,126049231,2014-05-16,445000.0,3,3.0,1970,24318,1.0,0,0,3,8,1970,0,2010,0,98028,47.7651,-122.246,2150,14695,Kenmore,WA,22348,225.88832487309645,18.299202237026073,0
246,126059005,2015-01-15,547000.0,5,3.0,2200,103237,1.0,0,0,3,7,1160,1040,1971,0,98072,47.7726,-122.111,2300,103237,Woodinville,WA,101037,248.63636363636363,5.298487945213441,0
247,126059018,2015-01-08,395000.0,4,2.25,1780,10748,2.0,0,0,4,8,1780,0,1964,0,98072,47.762,-122.11,2070,37680,Woodinville,WA,8968,221.91011235955057,36.751023446222554,0
248,126059019,2015-03-16,799000.0,4,2.5,3170,94855,1.0,0,0,4,9,1910,1260,1978,0,98072,47.7648,-122.112,2590,65340,Woodinville,WA,91685,252.0504731861199,8.423383058352222,0
249,126059021,2015-04-02,200000.0,4,1.0,1020,42966,1.5,0,0,4,6,1020,0,1922,0,98072,47.7617,-122.11,2250,37680,Woodinville,WA,41946,196.07843137254903,4.654843364520784,0
250,126059097,2014-10-23,775000.0,3,3.5,2690,104544,2.0,0,0,3,8,2690,0,1948,1990,98072,47.7717,-122.112,2300,81698,Woodinville,WA,101854,288.10408921933083,7.413146617692072,0
251,126059225,2014-08-06,525000.0,3,1.75,2300,43560,1.0,0,0,4,7,1350,950,1979,0,98077,47.7716,-122.101,2320,57000,Not found,Not found,41260,228.2608695652174,12.052341597796143,0
252,126059242,2014-11-19,550000.0,3,1.75,1880,45738,1.0,0,0,4,8,1410,470,1980,0,98072,47.7662,-122.114,2340,38556,Woodinville,WA,43858,292.5531914893617,12.025012025012025,0
253,126059310,2014-11-30,1000000.0,3,2.25,3040,52302,1.0,0,0,3,9,3040,0,2005,0,98072,47.7635,-122.112,2070,38600,Woodinville,WA,49262,328.94736842105266,19.119727735077053,0
254,127100005,2015-04-01,377000.0,4,1.75,1800,8385,1.0,0,0,5,6,900,900,1950,0,98133,47.7744,-122.338,1770,8385,Seattle,WA,6585,209.44444444444446,44.96124031007752,0
255,128500260,2014-05-08,262000.0,4,2.5,2020,6236,2.0,0,0,3,7,2020,0,2002,0,98001,47.2796,-122.247,1940,5076,Auburn,WA,4216,129.7029702970297,42.01411161000642,0
256,130000175,2014-08-06,655000.0,4,2.75,3160,8197,1.0,0,0,3,8,1580,1580,1962,0,98115,47.7004,-122.287,2050,8197,Seattle,WA,5037,207.27848101265823,79.90728315237281,0
257,133000070,2014-09-16,179900.0,2,1.0,680,6400,1.0,0,0,3,6,680,0,1943,0,98168,47.5136,-122.316,1240,7800,Seattle,WA,5720,264.55882352941177,28.109375,0
258,133000127,2014-06-23,265000.0,3,1.0,1620,9450,1.5,0,0,3,7,1620,0,1928,0,98168,47.5136,-122.313,2070,11970,Seattle,WA,7830,163.58024691358025,28.04232804232804,0
259,133000135,2014-11-20,290000.0,4,1.75,1990,18900,2.0,0,0,4,7,1870,120,1929,0,98168,47.5131,-122.313,1710,12400,Seattle,WA,16910,145.7286432160804,15.343915343915343,0
260,133000271,2014-12-01,355000.0,5,2.5,2540,5100,2.0,0,0,3,7,2540,0,2014,0,98168,47.5123,-122.316,1400,9440,Seattle,WA,2560,139.76377952755905,69.6078431372549,0
261,136000220,2015-03-25,593000.0,2,2.5,2000,2500,3.0,0,1,3,8,1810,190,1994,0,98116,47.5788,-122.396,1970,5650,Seattle,WA,500,296.5,237.2,0
262,139000185,2015-04-28,800000.0,3,2.5,2100,4440,2.0,0,4,3,7,2100,0,1945,0,98116,47.5865,-122.397,2100,6000,Seattle,WA,2340,380.95238095238096,180.18018018018017,0
263,142000165,2014-05-07,749950.0,4,2.75,2600,6050,2.0,0,0,5,8,1960,640,1949,0,98116,47.5656,-122.4,1990,6050,Seattle,WA,3450,288.4423076923077,123.95867768595042,0
264,142000175,2014-08-22,625000.0,3,1.75,2240,6050,1.0,0,0,4,8,1250,990,1950,0,98116,47.5658,-122.4,1720,6050,Seattle,WA,3810,279.01785714285717,103.30578512396694,0
265,148000035,2014-06-02,544000.0,3,1.5,1790,8203,1.5,0,1,3,7,1790,0,1910,0,98116,47.5768,-122.403,1960,6047,Seattle,WA,6413,303.9106145251397,66.3172010240156,0
266,148000072,2014-08-18,600000.0,2,2.5,1830,1988,2.0,0,0,3,9,1530,300,2011,0,98116,47.5779,-122.409,1800,2467,Seattle,WA,158,327.8688524590164,301.8108651911469,0
267,148000375,2014-06-19,945000.0,2,2.5,2540,7089,2.0,0,0,3,9,2540,0,2004,0,98116,47.5747,-122.414,1330,7089,Seattle,WA,4549,372.0472440944882,133.30512060939483,0
268,148000440,2014-08-18,313300.0,2,1.0,970,4800,1.0,0,0,3,6,970,0,1911,1940,98116,47.5754,-122.414,1180,5900,Seattle,WA,3830,322.9896907216495,65.27083333333333,0
269,148000450,2014-05-30,399000.0,2,1.0,940,4800,1.0,0,0,4,6,940,0,1911,1955,98116,47.5756,-122.414,980,5900,Seattle,WA,3860,424.468085106383,83.125,0
270,148000590,2014-07-31,725000.0,4,2.75,2440,7042,1.5,0,2,4,7,1640,800,1941,0,98116,47.5731,-122.408,2170,7900,Seattle,WA,4602,297.1311475409836,102.953706333428,0
271,148000680,2014-10-27,530000.0,3,1.75,1660,4800,1.0,0,0,3,7,960,700,1941,1996,98116,47.5734,-122.412,1510,4800,Seattle,WA,3140,319.27710843373495,110.41666666666667,0
272,148000705,2015-03-05,900000.0,4,3.5,3070,4440,2.0,0,0,3,9,2030,1040,1922,2007,98116,47.5732,-122.411,1780,4800,Seattle,WA,1370,293.15960912052117,202.7027027027027,0
273,151000075,2015-02-06,856000.0,3,2.5,2160,3920,2.0,0,0,3,9,2160,0,2014,0,98116,47.5762,-122.415,1500,4920,Seattle,WA,1760,396.2962962962963,218.3673469387755,0
