,id,zipcode,city,price_min,price_mean,price_max,$/ft2_living_mean,profit_max,profit_min
342,200800480,98052,Redmond,552321.0,552321.0,552321.0,281.7964285714286,0,0
343,203100435,98053,Redmond,484000.0,484000.0,484000.0,701.4492753623189,0,0
336,200500700,98011,Bothell,531000.0,531000.0,531000.0,250.47169811320754,0,0
365,205000010,98053,Redmond,620000.0,620000.0,620000.0,253.0612244897959,0,0
338,200520080,98011,Bothell,595000.0,595000.0,595000.0,223.68421052631578,0,0
366,205000050,98053,Redmond,735000.0,735000.0,735000.0,224.77064220183487,0,0
328,194000565,98116,Seattle,505000.0,505000.0,505000.0,505.0,0,0
346,203100690,98053,Redmond,1078000.0,1078000.0,1078000.0,341.1392405063291,0,0
350,203101330,98053,Redmond,485000.0,485000.0,485000.0,198.7704918032787,0,0
351,203101370,98053,Redmond,170000.0,170000.0,170000.0,141.66666666666666,0,0
352,203101530,98053,Redmond,475000.0,475000.0,475000.0,308.4415584415584,0,0
353,203400090,98053,Redmond,740000.0,740000.0,740000.0,196.80851063829786,0,0
354,203600140,98014,Carnation,595000.0,595000.0,595000.0,276.74418604651163,0,0
347,203100910,98053,Redmond,475000.0,475000.0,475000.0,206.52173913043478,0,0
355,203600470,98014,Carnation,620000.0,620000.0,620000.0,230.48327137546468,0,0
344,203100460,98053,Redmond,400000.0,400000.0,400000.0,754.7169811320755,0,0
357,203600600,98014,Carnation,685530.0,685530.0,685530.0,219.0191693290735,0,0
359,203900460,98053,Redmond,407450.0,407450.0,407450.0,225.11049723756906,0,0
360,203900610,98053,Redmond,339000.0,339000.0,339000.0,294.7826086956522,0,0
361,203900690,98053,Redmond,395000.0,395000.0,395000.0,199.4949494949495,0,0
362,203900920,98053,Redmond,340000.0,340000.0,340000.0,300.88495575221236,0,0
363,204000140,98053,Redmond,403000.0,403000.0,403000.0,268.6666666666667,0,0
356,203600590,98014,Carnation,641000.0,641000.0,641000.0,231.40794223826714,0,0
364,204000175,98053,Redmond,381000.0,381000.0,381000.0,226.78571428571428,0,0
358,203900380,98053,Redmond,326188.0,326188.0,326188.0,250.91384615384615,0,0
367,205000120,98053,Redmond,628990.0,628990.0,628990.0,247.63385826771653,0,0
389,222069058,98038,Maple Valley,729000.0,729000.0,729000.0,324.0,0,0
390,222069082,98038,Maple Valley,300000.0,300000.0,300000.0,245.9016393442623,0,0
371,205000520,98053,Redmond,737500.0,737500.0,737500.0,230.46875,0,0
372,207500012,98199,Seattle,855000.0,855000.0,855000.0,328.84615384615387,0,0
373,207700050,98011,Bothell,588000.0,588000.0,588000.0,189.06752411575562,0,0
374,207700180,98011,Bothell,555000.0,555000.0,555000.0,226.53061224489795,0,0
375,208500160,98115,Seattle,760000.0,760000.0,760000.0,312.75720164609055,0,0
376,216500040,98168,Seattle,259000.0,259000.0,259000.0,94.52554744525547,0,0
377,217500005,98133,Seattle,444950.0,444950.0,444950.0,220.27227722772278,0,0
370,205000450,98053,Redmond,633100.0,633100.0,633100.0,256.3157894736842,0,0
378,217500015,98133,Seattle,394999.0,394999.0,394999.0,228.32312138728324,0,0
380,217500140,98133,Seattle,464000.0,464000.0,464000.0,136.47058823529412,0,0
381,217700050,98133,Seattle,395000.0,395000.0,395000.0,221.91011235955057,0,0
382,220069083,98022,Enumclaw,705000.0,705000.0,705000.0,320.45454545454544,0,0
383,220069106,98022,Enumclaw,599950.0,599950.0,599950.0,304.5431472081218,0,0
384,221029019,98070,Vashon,400000.0,400000.0,400000.0,191.38755980861245,0,0
406,224069145,98075,Sammamish,650000.0,650000.0,650000.0,329.9492385786802,0,0
487,255370420,98038,Maple Valley,318200.0,318200.0,318200.0,159.89949748743717,0,0
379,217500135,98133,Seattle,450000.0,450000.0,450000.0,220.58823529411765,0,0
369,205000410,98053,Redmond,630000.0,630000.0,630000.0,271.55172413793105,0,0
368,205000310,98053,Redmond,850000.0,850000.0,850000.0,216.83673469387756,0,0
385,221049191,98001,Auburn,329500.0,329500.0,329500.0,155.4245283018868,0,0
391,223039229,98146,Seattle,787500.0,787500.0,787500.0,329.4979079497908,0,0
392,223039254,98146,Seattle,329950.0,329950.0,329950.0,366.6111111111111,0,0
393,223039330,98146,Seattle,1050000.0,1050000.0,1050000.0,323.0769230769231,0,0
394,223049087,98118,Seattle,277000.0,277000.0,277000.0,251.8181818181818,0,0
395,224059021,98008,Bellevue,450000.0,450000.0,450000.0,391.30434782608694,0,0
388,222069057,98038,Maple Valley,665000.0,665000.0,665000.0,185.75418994413408,0,0
396,224059025,98007,Bellevue,1080000.0,1080000.0,1080000.0,219.959266802444,0,0
398,224069010,98075,Sammamish,653450.0,653450.0,653450.0,315.67632850241546,0,0
399,224069084,98075,Sammamish,475000.0,475000.0,475000.0,380.0,0,0
400,224069094,98075,Sammamish,530000.0,530000.0,530000.0,250.0,0,0
401,224069102,98075,Sammamish,615000.0,615000.0,615000.0,330.64516129032256,0,0
402,224069105,98075,Sammamish,650100.0,650100.0,650100.0,371.48571428571427,0,0
403,224069114,98075,Sammamish,635000.0,635000.0,635000.0,257.085020242915,0,0
404,224069129,98075,Sammamish,500000.0,500000.0,500000.0,347.22222222222223,0,0
397,224059111,98007,Bellevue,475000.0,475000.0,475000.0,320.94594594594594,0,0
387,222069029,98038,Maple Valley,535000.0,535000.0,535000.0,300.561797752809,0,0
386,222029026,98070,Vashon,340000.0,340000.0,340000.0,320.75471698113205,0,0
349,203101210,98053,Redmond,379500.0,379500.0,379500.0,231.40243902439025,0,0
488,255370570,98038,Maple Valley,359950.0,359950.0,359950.0,133.8104089219331,0,0
348,203101065,98053,Redmond,420000.0,420000.0,420000.0,230.76923076923077,0,0
407,224069169,98075,Sammamish,800000.0,800000.0,800000.0,314.96062992125985,0,0
411,225039069,98117,Seattle,696950.0,696950.0,696950.0,284.46938775510205,0,0
412,225039082,98117,Seattle,620000.0,620000.0,620000.0,244.09448818897638,0,0
413,225039145,98117,Seattle,285000.0,285000.0,285000.0,235.53719008264463,0,0
414,225039175,98117,Seattle,525000.0,525000.0,525000.0,214.28571428571428,0,0
415,225039177,98117,Seattle,726500.0,726500.0,726500.0,333.25688073394497,0,0
426,226039317,98177,Seattle,750000.0,750000.0,750000.0,233.6448598130841,0,0
416,225069013,98053,Redmond,806000.0,806000.0,806000.0,322.4,0,0
410,225039049,98117,Seattle,590000.0,590000.0,590000.0,385.62091503267976,0,0
418,225069017,98053,Redmond,850000.0,850000.0,850000.0,312.5,0,0
420,226039186,98177,Seattle,299950.0,299950.0,299950.0,329.61538461538464,0,0
421,226039214,98177,Seattle,465250.0,465250.0,465250.0,239.81958762886597,0,0
422,226039270,98177,Seattle,615000.0,615000.0,615000.0,277.02702702702703,0,0
423,226039279,98177,Seattle,505000.0,505000.0,505000.0,214.89361702127658,0,0
424,226039282,98177,Seattle,442500.0,442500.0,442500.0,158.03571428571428,0,0
417,225069016,98053,Redmond,568000.0,568000.0,568000.0,294.30051813471505,0,0
446,240000058,98188,Seattle,469000.0,469000.0,469000.0,132.11267605633802,0,0
419,226039075,98177,Seattle,655500.0,655500.0,655500.0,193.93491124260356,0,0
447,240000130,98188,Seattle,706000.0,706000.0,706000.0,215.2439024390244,0,0
409,225039029,98117,Seattle,525000.0,525000.0,525000.0,270.6185567010309,0,0
427,226059065,98072,Woodinville,514000.0,514000.0,514000.0,227.43362831858408,0,0
431,226059120,98072,Woodinville,615000.0,615000.0,615000.0,291.4691943127962,0,0
432,226059121,98072,Woodinville,500000.0,500000.0,500000.0,320.5128205128205,0,0
433,226059161,98072,Woodinville,575000.0,575000.0,575000.0,252.19298245614036,0,0
434,226109056,98019,Duvall,170000.0,170000.0,170000.0,200.0,0,0
435,235000075,98108,Seattle,531000.0,531000.0,531000.0,209.0551181102362,0,0
428,226059078,98072,Woodinville,375000.0,375000.0,375000.0,203.80434782608697,0,0
436,236400130,98188,Seattle,239975.0,239975.0,239975.0,131.8543956043956,0,0
425,226039316,98177,Seattle,941500.0,941500.0,941500.0,269.7707736389685,0,0
438,236400320,98188,Seattle,238000.0,238000.0,238000.0,170.0,0,0
440,236500050,98188,Seattle,298500.0,298500.0,298500.0,123.34710743801652,0,0
441,238000201,98188,Seattle,440000.0,440000.0,440000.0,212.56038647342996,0,0
442,238000244,98188,Seattle,421000.0,421000.0,421000.0,145.67474048442907,0,0
443,239000115,98188,Seattle,535000.0,535000.0,535000.0,229.6137339055794,0,0
444,239000155,98188,Seattle,707000.0,707000.0,707000.0,199.71751412429379,0,0
437,236400260,98188,Seattle,220000.0,220000.0,220000.0,152.77777777777777,0,0
445,240000031,98188,Seattle,322000.0,322000.0,322000.0,165.97938144329896,0,0
439,236500010,98188,Seattle,220000.0,220000.0,220000.0,133.33333333333334,0,0
448,240000269,98188,Seattle,530000.0,530000.0,530000.0,130.54187192118226,0,0
470,252000300,98042,Kent,300000.0,300000.0,300000.0,204.08163265306123,0,0
471,252000400,98042,Kent,323000.0,323000.0,323000.0,153.8095238095238,0,0
452,243000045,98166,Seattle,380000.0,380000.0,380000.0,197.91666666666666,0,0
453,243000335,98166,Seattle,305000.0,305000.0,305000.0,195.51282051282053,0,0
454,243000380,98166,Seattle,365000.0,365000.0,365000.0,175.48076923076923,0,0
455,248000240,98023,Federal Way,219000.0,219000.0,219000.0,206.60377358490567,0,0
456,249000115,98004,Bellevue,650000.0,650000.0,650000.0,500.0,0,0
457,249000180,98004,Bellevue,1890000.0,1890000.0,1890000.0,441.073512252042,0,0
458,249000205,98004,Bellevue,1537000.0,1537000.0,1537000.0,343.84787472035794,0,0
451,241900160,98031,Kent,370000.0,370000.0,370000.0,135.03649635036496,0,0
459,250000010,98004,Bellevue,1750000.0,1750000.0,1750000.0,455.1365409622887,0,0
461,250000320,98004,Bellevue,626000.0,626000.0,626000.0,463.7037037037037,0,0
462,251100020,98034,Kirkland,600000.0,600000.0,600000.0,254.23728813559322,0,0
463,251200200,98034,Kirkland,464900.0,464900.0,464900.0,230.14851485148515,0,0
464,251200240,98034,Kirkland,491500.0,491500.0,491500.0,234.04761904761904,0,0
465,251300110,98003,Federal Way,358000.0,358000.0,358000.0,142.62948207171314,0,0
408,224069195,98075,Sammamish,759950.0,759950.0,759950.0,245.1451612903226,0,0
486,255370020,98038,Maple Valley,345000.0,345000.0,345000.0,170.79207920792078,0,0
460,250000090,98004,Bellevue,1750000.0,1750000.0,1750000.0,376.3440860215054,0,0
450,241900060,98031,Kent,354000.0,354000.0,354000.0,137.2093023255814,0,0
449,241900020,98031,Kent,378800.0,378800.0,378800.0,138.24817518248176,0,0
466,251300260,98003,Federal Way,255000.0,255000.0,255000.0,123.18840579710145,0,0
472,253600150,98028,Kenmore,380000.0,380000.0,380000.0,204.30107526881721,0,0
473,253600160,98028,Kenmore,384950.0,384950.0,384950.0,206.96236559139786,0,0
474,253600180,98028,Kenmore,427500.0,427500.0,427500.0,212.6865671641791,0,0
475,254000020,98146,Seattle,453500.0,453500.0,453500.0,226.75,0,0
476,254000075,98146,Seattle,368000.0,368000.0,368000.0,221.6867469879518,0,0
469,251620110,98004,Bellevue,2288000.0,2288000.0,2288000.0,560.7843137254902,0,0
477,254000100,98146,Seattle,665900.0,665900.0,665900.0,232.02090592334494,0,0
479,254000241,98146,Seattle,540000.0,540000.0,540000.0,243.24324324324326,0,0
480,254000445,98146,Seattle,480000.0,480000.0,480000.0,163.26530612244898,0,0
481,254000545,98146,Seattle,385000.0,385000.0,385000.0,237.65432098765433,0,0
482,254000695,98146,Seattle,410000.0,410000.0,410000.0,344.5378151260504,0,0
483,254000735,98146,Seattle,329000.0,329000.0,329000.0,288.5964912280702,0,0
484,255000270,98072,Woodinville,410000.0,410000.0,410000.0,229.05027932960894,0,0
485,255000320,98072,Woodinville,450000.0,450000.0,450000.0,226.13065326633165,0,0
478,254000175,98146,Seattle,325000.0,325000.0,325000.0,309.5238095238095,0,0
468,251620090,98004,Bellevue,2400000.0,2400000.0,2400000.0,579.7101449275362,0,0
467,251610020,98004,Bellevue,1580000.0,1580000.0,1580000.0,454.02298850574715,0,0
405,224069134,98075,Sammamish,735000.0,735000.0,735000.0,390.9574468085106,0,0
489,255400060,98074,Sammamish,910000.0,910000.0,910000.0,242.66666666666666,0,0
592,274000070,98030,Kent,355000.0,355000.0,355000.0,140.31620553359684,0,0
593,274100090,98030,Kent,329500.0,329500.0,329500.0,100.15197568389058,0,0
493,255450040,98038,Maple Valley,389517.0,389517.0,389517.0,147.54431818181817,0,0
494,255450250,98038,Maple Valley,307635.0,307635.0,307635.0,169.03021978021977,0,0
495,255450340,98038,Maple Valley,387865.0,387865.0,387865.0,163.6561181434599,0,0
496,255450380,98038,Maple Valley,324747.0,324747.0,324747.0,157.64417475728155,0,0
497,255450390,98038,Maple Valley,351999.0,351999.0,351999.0,148.52278481012658,0,0
498,255450400,98038,Maple Valley,326989.0,326989.0,326989.0,158.73252427184465,0,0
499,255450410,98038,Maple Valley,339989.0,339989.0,339989.0,165.04320388349515,0,0
492,255450030,98038,Maple Valley,369946.0,369946.0,369946.0,152.8702479338843,0,0
500,255460240,98038,Maple Valley,398096.0,398096.0,398096.0,167.9729957805907,0,0
502,255470030,98028,Kenmore,619990.0,619990.0,619990.0,235.73764258555133,0,0
503,255520150,98019,Duvall,539000.0,539000.0,539000.0,190.45936395759716,0,0
504,255520180,98019,Duvall,565000.0,565000.0,565000.0,139.85148514851485,0,0
505,255520260,98019,Duvall,624000.0,624000.0,624000.0,174.78991596638656,0,0
506,255550070,98019,Duvall,330675.0,330675.0,330675.0,171.3341968911917,0,0
527,259600260,98008,Bellevue,345000.0,345000.0,345000.0,276.0,0,0
327,194000505,98116,Seattle,651000.0,651000.0,651000.0,335.5670103092784,0,0
501,255460330,98038,Maple Valley,388598.0,388598.0,388598.0,163.96540084388187,0,0
528,259600280,98008,Bellevue,400000.0,400000.0,400000.0,281.6901408450704,0,0
491,255450020,98038,Maple Valley,367899.0,367899.0,367899.0,152.02438016528924,0,0
507,255550100,98019,Duvall,326000.0,326000.0,326000.0,168.9119170984456,0,0
514,257000038,98168,Seattle,293550.0,293550.0,293550.0,138.46698113207546,0,0
515,257000057,98168,Seattle,213500.0,213500.0,213500.0,185.65217391304347,0,0
516,257000105,98168,Seattle,192500.0,192500.0,192500.0,202.6315789473684,0,0
517,257000138,98168,Seattle,280000.0,280000.0,280000.0,329.4117647058824,0,0
510,255550230,98019,Duvall,299950.0,299950.0,299950.0,191.05095541401275,0,0
518,257000263,98168,Seattle,182200.0,182200.0,182200.0,161.23893805309734,0,0
520,258500059,98177,Seattle,760000.0,760000.0,760000.0,370.7317073170732,0,0
490,255400070,98074,Sammamish,875000.0,875000.0,875000.0,227.86458333333334,0,0
521,259000100,98177,Seattle,430000.0,430000.0,430000.0,267.0807453416149,0,0
523,259100110,98177,Seattle,540000.0,540000.0,540000.0,274.11167512690355,0,0
524,259500230,98056,Renton,465750.0,465750.0,465750.0,174.43820224719101,0,0
525,259500270,98056,Renton,478000.0,478000.0,478000.0,157.23684210526315,0,0
526,259600050,98008,Bellevue,458500.0,458500.0,458500.0,366.8,0,0
519,258100040,98177,Seattle,335000.0,335000.0,335000.0,224.83221476510067,0,0
509,255550190,98019,Duvall,350000.0,350000.0,350000.0,166.66666666666666,0,0
508,255550150,98019,Duvall,352000.0,352000.0,352000.0,168.42105263157896,0,0
522,259000240,98177,Seattle,506000.0,506000.0,506000.0,232.11009174311926,0,0
530,259600410,98008,Bellevue,505000.0,505000.0,505000.0,345.8904109589041,0,0
552,263000009,98103,Seattle,375000.0,375000.0,375000.0,260.4166666666667,0,0
553,263000018,98103,Seattle,360000.0,360000.0,360000.0,235.2941176470588,0,0
534,259600790,98008,Bellevue,500000.0,500000.0,500000.0,409.8360655737705,0,0
535,259600890,98008,Bellevue,480000.0,480000.0,480000.0,250.0,0,0
536,259600910,98008,Bellevue,485000.0,485000.0,485000.0,341.5492957746479,0,0
537,259601010,98008,Bellevue,485000.0,485000.0,485000.0,388.0,0,0
538,259601100,98008,Bellevue,580000.0,580000.0,580000.0,253.27510917030568,0,0
539,259700180,98008,Bellevue,517000.0,517000.0,517000.0,313.3333333333333,0,0
540,259800060,98008,Bellevue,445000.0,445000.0,445000.0,302.72108843537416,0,0
533,259600620,98008,Bellevue,565000.0,565000.0,565000.0,289.7435897435897,0,0
541,259800410,98008,Bellevue,445000.0,445000.0,445000.0,254.28571428571428,0,0
543,259800640,98008,Bellevue,500000.0,500000.0,500000.0,223.21428571428572,0,0
544,259800680,98008,Bellevue,534000.0,534000.0,534000.0,250.70422535211267,0,0
545,259800750,98008,Bellevue,455000.0,455000.0,455000.0,364.0,0,0
546,259801030,98008,Bellevue,526000.0,526000.0,526000.0,326.7080745341615,0,0
547,259801110,98008,Bellevue,439000.0,439000.0,439000.0,351.2,0,0
529,259600330,98008,Bellevue,465000.0,465000.0,465000.0,316.3265306122449,0,0
326,194000145,98116,Seattle,745000.0,745000.0,745000.0,309.1286307053942,0,0
542,259800610,98008,Bellevue,575000.0,575000.0,575000.0,252.19298245614036,0,0
532,259600560,98008,Bellevue,405000.0,405000.0,405000.0,331.9672131147541,0,0
531,259600530,98008,Bellevue,501000.0,501000.0,501000.0,242.02898550724638,0,0
548,259801140,98008,Bellevue,451000.0,451000.0,451000.0,268.45238095238096,0,0
554,263000040,98103,Seattle,452000.0,452000.0,452000.0,295.42483660130716,0,0
555,263000050,98103,Seattle,730000.0,730000.0,730000.0,337.962962962963,0,0
556,263000155,98103,Seattle,418000.0,418000.0,418000.0,296.45390070921985,0,0
557,263000164,98103,Seattle,425000.0,425000.0,425000.0,512.0481927710844,0,0
558,263000253,98103,Seattle,380000.0,380000.0,380000.0,245.16129032258064,0,0
551,263000006,98103,Seattle,375000.0,375000.0,375000.0,245.09803921568627,0,0
559,263000255,98103,Seattle,375000.0,375000.0,375000.0,243.5064935064935,0,0
561,263000291,98103,Seattle,433500.0,433500.0,433500.0,281.4935064935065,0,0
562,263000325,98103,Seattle,349000.0,349000.0,349000.0,244.05594405594405,0,0
563,263000327,98103,Seattle,400000.0,400000.0,400000.0,273.972602739726,0,0
564,263000329,98103,Seattle,349950.0,349950.0,349950.0,246.44366197183098,0,0
565,263000359,98103,Seattle,355000.0,355000.0,355000.0,259.1240875912409,0,0
566,267000130,98008,Bellevue,613000.0,613000.0,613000.0,296.1352657004831,0,0
567,267000170,98008,Bellevue,575950.0,575950.0,575950.0,351.1890243902439,0,0
560,263000280,98103,Seattle,450000.0,450000.0,450000.0,391.30434782608694,0,0
550,259900320,98052,Redmond,615000.0,615000.0,615000.0,321.9895287958115,0,0
549,259900160,98052,Redmond,748000.0,748000.0,748000.0,270.03610108303246,0,0
513,257000037,98168,Seattle,200000.0,200000.0,200000.0,94.33962264150944,0,0
512,255580190,98001,Auburn,302000.0,302000.0,302000.0,173.5632183908046,0,0
511,255550270,98019,Duvall,350000.0,350000.0,350000.0,177.66497461928935,0,0
568,267010020,98008,Bellevue,570000.0,570000.0,570000.0,318.43575418994413,0,0
575,269000240,98199,Seattle,1050000.0,1050000.0,1050000.0,354.72972972972974,0,0
576,269000615,98199,Seattle,875000.0,875000.0,875000.0,394.14414414414415,0,0
577,269000950,98199,Seattle,990000.0,990000.0,990000.0,388.2352941176471,0,0
578,269000970,98199,Seattle,1300000.0,1300000.0,1300000.0,292.13483146067415,0,0
589,273800100,98030,Kent,239900.0,239900.0,239900.0,162.09459459459458,0,0
579,269001331,98199,Seattle,1308000.0,1308000.0,1308000.0,408.75,0,0
581,271200130,98003,Federal Way,215000.0,215000.0,215000.0,127.2189349112426,0,0
574,269000221,98199,Seattle,779000.0,779000.0,779000.0,335.7758620689655,0,0
582,272000085,98144,Seattle,751000.0,751000.0,751000.0,260.7638888888889,0,0
584,272000220,98144,Seattle,417000.0,417000.0,417000.0,199.52153110047846,0,0
585,272000320,98144,Seattle,398000.0,398000.0,398000.0,303.8167938931298,0,0
586,272000355,98144,Seattle,325000.0,325000.0,325000.0,248.0916030534351,0,0
587,272000620,98144,Seattle,290000.0,290000.0,290000.0,322.22222222222223,0,0
580,269001360,98199,Seattle,775000.0,775000.0,775000.0,334.05172413793105,0,0
